dataset,category,model_family,config_label,p,display_name,params,num_queries,strict_10,strict_20,strict_30,strict_50,complete_10,complete_20,complete_30,complete_50,doc_rec_10,doc_rec_20,doc_rec_30,doc_rec_50,prec_10,prec_20,prec_30,prec_50,mrr_10,latency_p50_ms,latency_mean_ms,latency_p95_ms,tti_s,vram_gb,avg_qaug_len,avg_anchors,avg_synonyms,avg_r_anchor
beir_nfcorpus_doc_level,Edge-RAG,v6b,v6b_r3-5_c-1,0.5,"Schema 6b (Centrality High-Floor [3,5], c=-1) (p=0.50)","centrality, r in [3,5], c=-1, p=0.50",323,62.54,67.49,71.83,73.37,2.79,3.1,3.72,3.72,12.39,14.91,16.92,18.3,20.15,14.37,11.53,8.6,0.4552,50.34,50.19,56.5,0.573,0.09,8.7,1.91,7.12,4.8
beir_nfcorpus_doc_level,Edge-RAG,v6b,v6b_r4-5_c-1,0.5,"Schema 6b (Centrality Heavy Booster [4,5], c=-1) (p=0.50)","centrality, r in [4,5], c=-1, p=0.50",323,62.23,67.49,71.52,73.37,2.79,3.1,3.72,3.72,12.37,14.97,16.93,18.28,20.22,14.44,11.54,8.6,0.4548,50.58,50.39,57.06,0.573,0.09,9.0,1.91,7.43,4.93
beir_nfcorpus_doc_level,Edge-RAG,v6b,v6b_r2-5_c-1,0.5,"Schema 6b (Centrality Full Dynamic [2,5], c=-1) (p=0.50)","centrality, r in [2,5], c=-1, p=0.50",323,62.54,67.8,71.21,73.37,2.79,3.41,3.72,3.72,12.52,15.18,16.9,18.4,20.12,14.35,11.56,8.65,0.4566,49.91,49.97,56.28,0.573,0.09,8.4,1.91,6.84,4.68
beir_nfcorpus_doc_level,Edge-RAG,v1,v1_baseline,0.55,"Schema 1 Baseline (R=3, C_exp=2) (p=0.55)","R=3, C_exp=2, p=0.55",323,62.85,67.8,71.83,73.99,2.79,3.1,4.02,4.02,12.36,15.13,17.14,19.06,19.78,14.13,11.42,8.61,0.4496,26.92,26.85,31.28,0.573,0.09,6.2,2.14,4.26,3.0
beir_nfcorpus_doc_level,Edge-RAG,v5a,v5a_n3_r2-5_c-1,0.55,"Schema 5a (Fixed 3x, [2,5], c=-1) (p=0.55)","n=3, r in [2,5], c=-1, p=0.55",323,62.85,67.8,71.83,73.99,2.79,3.1,4.02,4.02,12.36,15.13,17.14,19.06,19.78,14.13,11.42,8.61,0.4496,27.06,26.94,31.46,0.573,0.09,6.2,2.14,4.26,3.0
beir_nfcorpus_doc_level,Edge-RAG,v5a,v5a_n4_r2-5_c-1,0.55,"Schema 5a (Fixed 4x, [2,5], c=-1) (p=0.55)","n=4, r in [2,5], c=-1, p=0.55",323,63.47,67.8,71.52,73.99,2.79,3.1,4.02,4.33,12.42,15.07,17.11,19.23,19.91,14.3,11.42,8.64,0.4507,26.48,26.45,30.56,0.573,0.09,6.2,2.14,4.26,3.0
beir_nfcorpus_doc_level,Edge-RAG,v5b,v5b_r2-5_c-1,0.55,"Schema 5b (Dynamic Contrast [2,5], c=-1) (p=0.55)","r in [2,5], c=-1, p=0.55",323,63.47,68.11,71.52,73.37,2.79,3.1,4.02,4.33,12.39,15.18,17.18,19.05,20.12,14.35,11.52,8.66,0.4514,27.24,27.07,31.87,0.573,0.09,9.2,2.14,7.47,4.62
beir_nfcorpus_doc_level,Edge-RAG,v5b,v5b_r3-5_c-1,0.55,"Schema 5b (High-Floor Safe [3,5], c=-1) (p=0.55)","r in [3,5], c=-1, p=0.55",323,64.09,67.8,72.14,73.37,2.79,2.79,4.02,4.33,12.45,14.89,17.2,19.03,20.22,14.33,11.46,8.62,0.4484,27.24,27.0,31.23,0.573,0.09,9.5,2.14,7.84,4.76
beir_nfcorpus_doc_level,Edge-RAG,v5b,v5b_r4-5_c-1,0.55,"Schema 5b (Heavy Booster [4,5], c=-1) (p=0.55)","r in [4,5], c=-1, p=0.55",323,62.85,68.42,71.83,73.37,2.79,2.79,4.02,4.02,12.34,15.0,17.21,18.98,20.06,14.41,11.46,8.65,0.4484,27.27,27.1,31.6,0.573,0.09,9.9,2.14,8.27,4.91
beir_nfcorpus_doc_level,Edge-RAG,v6a,v6a_n3_r2-5_c-1,0.55,"Schema 6a (Centrality Fixed 3x, [2,5], c=-1) (p=0.55)","centrality, n=3, r in [2,5], c=-1, p=0.55",323,63.78,70.28,73.07,74.92,2.79,3.1,4.02,4.02,12.32,15.39,17.3,19.12,19.85,14.52,11.62,8.77,0.4543,50.7,50.36,56.99,0.573,0.09,9.1,2.12,7.43,3.0
beir_nfcorpus_doc_level,Edge-RAG,v6a,v6a_n4_r2-5_c-1,0.55,"Schema 6a (Centrality Fixed 4x, [2,5], c=-1) (p=0.55)","centrality, n=4, r in [2,5], c=-1, p=0.55",323,64.09,69.97,73.07,74.61,2.79,2.79,4.02,4.02,12.45,15.1,17.32,19.07,20.19,14.55,11.61,8.77,0.4509,51.08,50.69,58.11,0.573,0.09,9.1,2.12,7.43,4.0
beir_nfcorpus_doc_level,Edge-RAG,v6b,v6b_r2-4_c-1,0.55,"Schema 6b (Centrality Low-Floor [2,4], c=-1) (p=0.55)","centrality, r in [2,4], c=-1, p=0.55",323,64.4,68.73,73.07,75.23,2.79,3.1,3.72,4.02,12.67,15.1,17.01,18.87,20.4,14.26,11.47,8.71,0.4527,50.78,50.04,57.22,0.573,0.09,7.5,2.12,5.68,3.76
beir_nfcorpus_doc_level,Edge-RAG,v6b,v6b_r3-5_c-1,0.55,"Schema 6b (Centrality High-Floor [3,5], c=-1) (p=0.55)","centrality, r in [3,5], c=-1, p=0.55",323,64.4,68.42,73.37,74.61,2.79,2.79,3.72,4.02,12.56,14.92,17.15,19.05,20.34,14.47,11.56,8.75,0.4492,51.23,50.65,57.02,0.573,0.09,9.4,2.12,7.79,4.76
beir_nfcorpus_doc_level,Edge-RAG,v6b,v6b_r4-5_c-1,0.55,"Schema 6b (Centrality Heavy Booster [4,5], c=-1) (p=0.55)","centrality, r in [4,5], c=-1, p=0.55",323,63.16,69.04,73.07,74.61,2.79,2.79,4.02,4.02,12.45,15.08,17.3,19.09,20.19,14.6,11.62,8.78,0.4508,51.35,50.7,57.04,0.573,0.09,9.8,2.12,8.22,4.91
beir_nfcorpus_doc_level,Edge-RAG,v6b,v6b_r2-5_c-1,0.55,"Schema 6b (Centrality Full Dynamic [2,5], c=-1) (p=0.55)","centrality, r in [2,5], c=-1, p=0.55",323,63.78,68.73,72.76,74.61,2.79,3.1,3.72,4.02,12.52,15.26,17.12,19.18,20.25,14.52,11.61,8.8,0.4524,51.19,50.74,56.77,0.573,0.09,9.1,2.12,7.43,4.62
beir_nfcorpus_doc_level,Edge-RAG,v1,v1_baseline,0.6,"Schema 1 Baseline (R=3, C_exp=2) (p=0.60)","R=3, C_exp=2, p=0.60",323,63.16,68.11,72.14,74.3,2.79,3.1,4.02,4.02,12.37,15.14,17.15,19.08,19.81,14.16,11.44,8.63,0.4504,27.09,26.96,31.39,0.573,0.09,6.2,2.14,4.28,3.0
beir_nfcorpus_doc_level,Edge-RAG,v5a,v5a_n3_r2-5_c-1,0.6,"Schema 5a (Fixed 3x, [2,5], c=-1) (p=0.60)","n=3, r in [2,5], c=-1, p=0.60",323,63.16,68.11,72.14,74.3,2.79,3.1,4.02,4.02,12.37,15.14,17.15,19.08,19.81,14.16,11.44,8.63,0.4504,26.99,27.41,31.57,0.573,0.09,6.2,2.14,4.28,3.0
beir_nfcorpus_doc_level,Edge-RAG,v5a,v5a_n4_r2-5_c-1,0.6,"Schema 5a (Fixed 4x, [2,5], c=-1) (p=0.60)","n=4, r in [2,5], c=-1, p=0.60",323,63.78,68.11,71.83,74.3,2.79,3.1,4.02,4.33,12.43,15.09,17.12,19.25,19.94,14.33,11.44,8.67,0.4514,27.02,26.72,31.38,0.573,0.09,6.2,2.14,4.28,3.0
beir_nfcorpus_doc_level,Edge-RAG,v5b,v5b_r2-5_c-1,0.6,"Schema 5b (Dynamic Contrast [2,5], c=-1) (p=0.60)","r in [2,5], c=-1, p=0.60",323,63.78,68.42,71.83,73.68,2.79,3.1,4.02,4.33,12.4,15.19,17.19,19.07,20.15,14.38,11.54,8.69,0.4517,27.31,27.13,31.84,0.573,0.09,9.2,2.14,7.49,4.62
beir_nfcorpus_doc_level,Edge-RAG,v5b,v5b_r3-5_c-1,0.6,"Schema 5b (High-Floor Safe [3,5], c=-1) (p=0.60)","r in [3,5], c=-1, p=0.60",323,64.4,68.11,72.45,73.68,2.79,2.79,4.02,4.33,12.45,14.9,17.22,19.06,20.25,14.37,11.48,8.64,0.4488,26.92,26.81,31.45,0.573,0.09,9.5,2.14,7.85,4.75
beir_nfcorpus_doc_level,Edge-RAG,v5b,v5b_r4-5_c-1,0.6,"Schema 5b (Heavy Booster [4,5], c=-1) (p=0.60)","r in [4,5], c=-1, p=0.60",323,63.16,68.73,72.14,73.68,2.79,2.79,4.02,4.02,12.34,15.02,17.22,19.01,20.09,14.44,11.48,8.67,0.4492,27.11,27.0,31.03,0.573,0.09,9.9,2.14,8.29,4.91
beir_nfcorpus_doc_level,Edge-RAG,v6a,v6a_n3_r2-5_c-1,0.6,"Schema 6a (Centrality Fixed 3x, [2,5], c=-1) (p=0.60)","centrality, n=3, r in [2,5], c=-1, p=0.60",323,63.78,70.28,73.07,74.92,2.79,3.1,4.02,4.02,12.32,15.39,17.29,19.12,19.85,14.52,11.61,8.77,0.4543,50.18,49.9,56.52,0.573,0.09,9.1,2.12,7.45,3.0
beir_nfcorpus_doc_level,Edge-RAG,v6a,v6a_n4_r2-5_c-1,0.6,"Schema 6a (Centrality Fixed 4x, [2,5], c=-1) (p=0.60)","centrality, n=4, r in [2,5], c=-1, p=0.60",323,64.09,69.97,73.07,74.61,2.79,2.79,4.02,4.02,12.45,15.1,17.31,19.07,20.19,14.55,11.6,8.77,0.4509,50.82,50.34,57.4,0.573,0.09,9.1,2.12,7.45,4.0
beir_nfcorpus_doc_level,Edge-RAG,v6b,v6b_r2-4_c-1,0.6,"Schema 6b (Centrality Low-Floor [2,4], c=-1) (p=0.60)","centrality, r in [2,4], c=-1, p=0.60",323,64.4,68.73,73.07,75.23,2.79,3.1,3.72,4.02,12.67,15.1,17.01,18.87,20.4,14.26,11.46,8.71,0.4526,51.47,50.81,57.71,0.573,0.09,7.5,2.12,5.69,3.76
beir_nfcorpus_doc_level,Edge-RAG,v6b,v6b_r3-5_c-1,0.6,"Schema 6b (Centrality High-Floor [3,5], c=-1) (p=0.60)","centrality, r in [3,5], c=-1, p=0.60",323,64.4,68.42,73.37,74.61,2.79,2.79,3.72,4.02,12.56,14.92,17.15,19.05,20.34,14.47,11.55,8.75,0.4492,51.47,50.84,57.3,0.573,0.09,9.5,2.12,7.8,4.76
beir_nfcorpus_doc_level,Edge-RAG,v6b,v6b_r4-5_c-1,0.6,"Schema 6b (Centrality Heavy Booster [4,5], c=-1) (p=0.60)","centrality, r in [4,5], c=-1, p=0.60",323,63.16,69.04,73.07,74.61,2.79,2.79,4.02,4.02,12.45,15.08,17.3,19.09,20.15,14.6,11.61,8.78,0.4508,51.0,50.71,57.26,0.573,0.09,9.8,2.12,8.24,4.91
beir_nfcorpus_doc_level,Edge-RAG,v6b,v6b_r2-5_c-1,0.6,"Schema 6b (Centrality Full Dynamic [2,5], c=-1) (p=0.60)","centrality, r in [2,5], c=-1, p=0.60",323,63.78,68.73,72.76,74.61,2.79,3.1,3.72,4.02,12.52,15.26,17.12,19.18,20.25,14.52,11.6,8.8,0.4524,51.36,50.93,57.56,0.573,0.09,9.1,2.12,7.45,4.62
beir_nfcorpus_doc_level,Edge-RAG,v1,v1_baseline,0.65,"Schema 1 Baseline (R=3, C_exp=2) (p=0.65)","R=3, C_exp=2, p=0.65",323,64.4,69.04,72.45,74.92,2.79,3.1,4.02,4.02,12.55,15.37,17.21,19.38,19.91,14.32,11.57,8.76,0.4549,27.03,27.1,32.09,0.573,0.09,6.6,2.26,4.52,3.0
beir_nfcorpus_doc_level,Edge-RAG,v5a,v5a_n3_r2-5_c-1,0.65,"Schema 5a (Fixed 3x, [2,5], c=-1) (p=0.65)","n=3, r in [2,5], c=-1, p=0.65",323,64.4,69.04,72.45,74.92,2.79,3.1,4.02,4.02,12.55,15.37,17.21,19.38,19.91,14.32,11.57,8.76,0.4549,26.74,26.9,32.0,0.573,0.09,6.6,2.26,4.52,3.0
beir_nfcorpus_doc_level,Edge-RAG,v5a,v5a_n4_r2-5_c-1,0.65,"Schema 5a (Fixed 4x, [2,5], c=-1) (p=0.65)","n=4, r in [2,5], c=-1, p=0.65",323,65.02,68.73,72.14,74.92,2.79,3.1,4.02,4.02,12.61,15.26,17.2,19.46,20.0,14.4,11.59,8.79,0.4576,26.91,27.02,32.01,0.573,0.09,6.6,2.26,4.52,3.0
beir_nfcorpus_doc_level,Edge-RAG,v5b,v5b_r2-5_c-1,0.65,"Schema 5b (Dynamic Contrast [2,5], c=-1) (p=0.65)","r in [2,5], c=-1, p=0.65",323,64.4,69.66,72.45,74.3,2.79,3.1,3.72,4.02,12.42,15.42,17.2,19.28,20.15,14.54,11.64,8.82,0.4558,27.3,27.34,32.63,0.573,0.09,9.6,2.26,7.78,4.59
beir_nfcorpus_doc_level,Edge-RAG,v5b,v5b_r3-5_c-1,0.65,"Schema 5b (High-Floor Safe [3,5], c=-1) (p=0.65)","r in [3,5], c=-1, p=0.65",323,65.63,69.35,72.76,74.3,2.79,2.79,3.72,4.02,12.61,15.16,17.29,19.25,20.31,14.55,11.6,8.76,0.4558,27.32,27.34,32.52,0.573,0.09,10.0,2.26,8.2,4.74
beir_nfcorpus_doc_level,Edge-RAG,v5b,v5b_r4-5_c-1,0.65,"Schema 5b (Heavy Booster [4,5], c=-1) (p=0.65)","r in [4,5], c=-1, p=0.65",323,64.09,69.35,72.76,74.3,2.79,2.79,4.02,4.02,12.52,15.18,17.3,19.36,20.15,14.52,11.61,8.82,0.4568,26.89,26.99,32.11,0.573,0.09,10.4,2.26,8.71,4.9
beir_nfcorpus_doc_level,Edge-RAG,v6a,v6a_n3_r2-5_c-1,0.65,"Schema 6a (Centrality Fixed 3x, [2,5], c=-1) (p=0.65)","centrality, n=3, r in [2,5], c=-1, p=0.65",323,65.02,71.21,73.37,75.54,2.79,3.1,4.02,4.02,12.48,15.66,17.51,19.33,19.88,14.69,11.74,8.9,0.4599,51.3,50.99,58.33,0.573,0.09,9.5,2.24,7.72,3.0
beir_nfcorpus_doc_level,Edge-RAG,v6a,v6a_n4_r2-5_c-1,0.65,"Schema 6a (Centrality Fixed 4x, [2,5], c=-1) (p=0.65)","centrality, n=4, r in [2,5], c=-1, p=0.65",323,65.33,70.59,73.37,75.23,2.79,2.79,4.02,4.02,12.58,15.28,17.49,19.27,20.12,14.66,11.73,8.88,0.4573,51.46,51.72,59.17,0.573,0.09,9.5,2.24,7.72,4.0
beir_nfcorpus_doc_level,Edge-RAG,v6b,v6b_r2-4_c-1,0.65,"Schema 6b (Centrality Low-Floor [2,4], c=-1) (p=0.65)","centrality, r in [2,4], c=-1, p=0.65",323,65.33,69.66,73.37,75.85,2.79,3.1,3.72,4.02,12.8,15.39,17.07,19.05,20.46,14.47,11.54,8.8,0.4547,51.55,51.04,58.3,0.573,0.09,7.8,2.24,5.91,3.74
beir_nfcorpus_doc_level,Edge-RAG,v6b,v6b_r3-5_c-1,0.65,"Schema 6b (Centrality High-Floor [3,5], c=-1) (p=0.65)","centrality, r in [3,5], c=-1, p=0.65",323,65.63,69.35,73.68,75.23,2.79,2.79,3.72,4.02,12.69,15.13,17.32,19.25,20.4,14.64,11.66,8.85,0.4554,51.42,51.2,58.27,0.573,0.09,9.8,2.24,8.13,4.74
beir_nfcorpus_doc_level,Edge-RAG,v6b,v6b_r4-5_c-1,0.65,"Schema 6b (Centrality Heavy Booster [4,5], c=-1) (p=0.65)","centrality, r in [4,5], c=-1, p=0.65",323,64.09,69.66,73.68,75.23,2.79,2.79,4.02,4.02,12.6,15.21,17.38,19.33,20.25,14.67,11.72,8.89,0.4571,51.14,50.8,58.7,0.573,0.09,10.3,2.24,8.62,4.9
beir_nfcorpus_doc_level,Edge-RAG,v6b,v6b_r2-5_c-1,0.65,"Schema 6b (Centrality Full Dynamic [2,5], c=-1) (p=0.65)","centrality, r in [2,5], c=-1, p=0.65",323,64.4,69.66,73.37,75.23,2.79,3.1,3.72,4.02,12.51,15.43,17.23,19.39,20.25,14.64,11.7,8.92,0.4556,51.27,50.93,58.02,0.573,0.09,9.5,2.24,7.72,4.6
beir_nfcorpus_doc_level,Edge-RAG,v1,v1_baseline,0.7,"Schema 1 Baseline (R=3, C_exp=2) (p=0.70)","R=3, C_exp=2, p=0.70",323,65.02,69.35,73.68,75.85,2.79,3.41,4.02,4.02,12.79,15.72,17.62,19.78,20.06,14.55,11.88,9.0,0.4623,27.49,27.47,32.28,0.573,0.09,7.0,2.41,4.82,3.0
beir_nfcorpus_doc_level,Edge-RAG,v5a,v5a_n3_r2-5_c-1,0.7,"Schema 5a (Fixed 3x, [2,5], c=-1) (p=0.70)","n=3, r in [2,5], c=-1, p=0.70",323,65.02,69.35,73.68,75.85,2.79,3.41,4.02,4.02,12.79,15.72,17.62,19.78,20.06,14.55,11.88,9.0,0.4623,27.2,27.33,32.42,0.573,0.09,7.0,2.41,4.82,3.0
beir_nfcorpus_doc_level,Edge-RAG,v5a,v5a_n4_r2-5_c-1,0.7,"Schema 5a (Fixed 4x, [2,5], c=-1) (p=0.70)","n=4, r in [2,5], c=-1, p=0.70",323,65.63,69.04,73.37,75.85,2.79,3.1,4.02,4.02,12.88,15.42,17.59,19.85,20.22,14.58,11.88,9.03,0.464,27.33,27.28,32.38,0.573,0.09,7.0,2.41,4.82,3.0
beir_nfcorpus_doc_level,Edge-RAG,v5b,v5b_r2-5_c-1,0.7,"Schema 5b (Dynamic Contrast [2,5], c=-1) (p=0.70)","r in [2,5], c=-1, p=0.70",323,64.4,70.59,73.07,75.54,2.79,3.1,4.02,4.02,12.58,15.71,17.69,19.77,20.46,14.72,11.92,9.1,0.458,27.39,27.47,32.78,0.573,0.09,10.0,2.41,8.14,4.54
beir_nfcorpus_doc_level,Edge-RAG,v5b,v5b_r3-5_c-1,0.7,"Schema 5b (High-Floor Safe [3,5], c=-1) (p=0.70)","r in [3,5], c=-1, p=0.70",323,65.33,70.28,73.07,75.54,2.79,2.79,4.02,4.02,12.7,15.53,17.73,19.7,20.53,14.78,11.86,9.02,0.4625,27.79,27.63,32.79,0.573,0.09,10.5,2.41,8.65,4.7
beir_nfcorpus_doc_level,Edge-RAG,v5b,v5b_r4-5_c-1,0.7,"Schema 5b (Heavy Booster [4,5], c=-1) (p=0.70)","r in [4,5], c=-1, p=0.70",323,64.09,69.97,73.37,75.54,2.79,3.1,3.72,4.02,12.78,15.54,17.57,19.83,20.34,14.81,11.89,9.08,0.4635,27.56,27.5,32.8,0.573,0.09,11.0,2.41,9.23,4.88
beir_nfcorpus_doc_level,Edge-RAG,v6a,v6a_n3_r2-5_c-1,0.7,"Schema 6a (Centrality Fixed 3x, [2,5], c=-1) (p=0.70)","centrality, n=3, r in [2,5], c=-1, p=0.70",323,65.02,70.9,73.99,75.85,2.79,3.41,3.72,4.02,12.73,15.93,17.8,19.72,20.0,14.8,11.98,9.08,0.4637,51.93,51.31,58.61,0.573,0.09,10.0,2.4,8.1,3.0
beir_nfcorpus_doc_level,Edge-RAG,v6a,v6a_n4_r2-5_c-1,0.7,"Schema 6a (Centrality Fixed 4x, [2,5], c=-1) (p=0.70)","centrality, n=4, r in [2,5], c=-1, p=0.70",323,65.33,70.28,73.68,75.54,2.79,3.1,3.72,4.02,12.81,15.54,17.78,19.64,20.22,14.77,11.96,9.05,0.4623,51.89,51.28,58.63,0.573,0.09,10.0,2.4,8.1,4.0
beir_nfcorpus_doc_level,Edge-RAG,v6b,v6b_r2-4_c-1,0.7,"Schema 6b (Centrality Low-Floor [2,4], c=-1) (p=0.70)","centrality, r in [2,4], c=-1, p=0.70",323,65.33,69.97,73.07,75.85,2.79,3.1,4.02,4.02,12.87,15.7,17.51,19.4,20.56,14.6,11.71,8.97,0.4596,51.67,51.07,58.54,0.573,0.09,8.3,2.4,6.22,3.7
beir_nfcorpus_doc_level,Edge-RAG,v6b,v6b_r3-5_c-1,0.7,"Schema 6b (Centrality High-Floor [3,5], c=-1) (p=0.70)","centrality, r in [3,5], c=-1, p=0.70",323,65.33,69.97,73.07,75.54,2.79,2.79,4.02,4.02,12.77,15.52,17.74,19.65,20.53,14.8,11.86,9.05,0.4604,51.59,51.12,58.38,0.573,0.09,10.4,2.4,8.6,4.7
beir_nfcorpus_doc_level,Edge-RAG,v6b,v6b_r4-5_c-1,0.7,"Schema 6b (Centrality Heavy Booster [4,5], c=-1) (p=0.70)","centrality, r in [4,5], c=-1, p=0.70",323,64.09,69.97,73.37,75.54,2.79,3.1,3.72,4.02,12.86,15.5,17.63,19.74,20.37,14.81,11.94,9.08,0.4626,51.7,51.66,58.95,0.573,0.09,10.9,2.4,9.18,4.88
beir_nfcorpus_doc_level,Edge-RAG,v6b,v6b_r2-5_c-1,0.7,"Schema 6b (Centrality Full Dynamic [2,5], c=-1) (p=0.70)","centrality, r in [2,5], c=-1, p=0.70",323,64.4,70.28,73.07,75.54,2.79,3.1,4.02,4.02,12.65,15.71,17.72,19.81,20.46,14.72,11.93,9.13,0.4569,51.91,51.13,58.64,0.573,0.09,10.0,2.4,8.1,4.54
beir_nfcorpus_doc_level,Edge-RAG,v1,v1_baseline,0.75,"Schema 1 Baseline (R=3, C_exp=2) (p=0.75)","R=3, C_exp=2, p=0.75",323,65.02,69.35,73.68,75.85,2.79,3.41,4.02,4.02,12.79,15.72,17.62,19.78,20.06,14.55,11.88,9.0,0.4623,27.33,27.36,32.59,0.573,0.09,7.0,2.42,4.83,3.0
beir_nfcorpus_doc_level,Edge-RAG,v5a,v5a_n3_r2-5_c-1,0.75,"Schema 5a (Fixed 3x, [2,5], c=-1) (p=0.75)","n=3, r in [2,5], c=-1, p=0.75",323,65.02,69.35,73.68,75.85,2.79,3.41,4.02,4.02,12.79,15.72,17.62,19.78,20.06,14.55,11.88,9.0,0.4623,27.47,27.46,32.82,0.573,0.09,7.0,2.42,4.83,3.0
beir_nfcorpus_doc_level,Edge-RAG,v5a,v5a_n4_r2-5_c-1,0.75,"Schema 5a (Fixed 4x, [2,5], c=-1) (p=0.75)","n=4, r in [2,5], c=-1, p=0.75",323,65.63,69.04,73.37,75.85,2.79,3.1,4.02,4.02,12.88,15.42,17.59,19.85,20.22,14.58,11.88,9.02,0.464,27.4,27.46,32.89,0.573,0.09,7.0,2.42,4.83,3.0
beir_nfcorpus_doc_level,Edge-RAG,v5b,v5b_r2-5_c-1,0.75,"Schema 5b (Dynamic Contrast [2,5], c=-1) (p=0.75)","r in [2,5], c=-1, p=0.75",323,64.4,70.59,73.07,75.54,2.79,3.1,4.02,4.02,12.58,15.71,17.69,19.77,20.46,14.72,11.92,9.1,0.458,27.76,27.58,32.82,0.573,0.09,10.1,2.42,8.16,4.54
beir_nfcorpus_doc_level,Edge-RAG,v5b,v5b_r3-5_c-1,0.75,"Schema 5b (High-Floor Safe [3,5], c=-1) (p=0.75)","r in [3,5], c=-1, p=0.75",323,65.33,70.28,73.07,75.54,2.79,2.79,4.02,4.02,12.7,15.53,17.73,19.7,20.53,14.78,11.86,9.01,0.4625,27.38,27.52,32.76,0.573,0.09,10.5,2.42,8.67,4.7
beir_nfcorpus_doc_level,Edge-RAG,v5b,v5b_r4-5_c-1,0.75,"Schema 5b (Heavy Booster [4,5], c=-1) (p=0.75)","r in [4,5], c=-1, p=0.75",323,64.09,69.97,73.37,75.54,2.79,3.1,3.72,4.02,12.78,15.54,17.57,19.82,20.34,14.81,11.89,9.07,0.4635,27.73,27.53,32.69,0.573,0.09,11.0,2.42,9.25,4.87
beir_nfcorpus_doc_level,Edge-RAG,v6a,v6a_n3_r2-5_c-1,0.75,"Schema 6a (Centrality Fixed 3x, [2,5], c=-1) (p=0.75)","centrality, n=3, r in [2,5], c=-1, p=0.75",323,65.02,70.9,73.99,75.85,2.79,3.41,3.72,4.02,12.73,15.93,17.8,19.71,20.0,14.8,11.98,9.08,0.4637,51.55,51.2,58.35,0.573,0.09,10.0,2.41,8.12,3.0
beir_nfcorpus_doc_level,Edge-RAG,v6a,v6a_n4_r2-5_c-1,0.75,"Schema 6a (Centrality Fixed 4x, [2,5], c=-1) (p=0.75)","centrality, n=4, r in [2,5], c=-1, p=0.75",323,65.33,70.28,73.68,75.54,2.79,3.1,3.72,4.02,12.81,15.54,17.78,19.64,20.22,14.77,11.96,9.04,0.4623,52.09,51.34,58.38,0.573,0.09,10.0,2.41,8.12,4.0
beir_nfcorpus_doc_level,Edge-RAG,v6b,v6b_r2-4_c-1,0.75,"Schema 6b (Centrality Low-Floor [2,4], c=-1) (p=0.75)","centrality, r in [2,4], c=-1, p=0.75",323,65.33,69.97,73.07,75.85,2.79,3.1,4.02,4.02,12.87,15.69,17.51,19.39,20.56,14.58,11.71,8.96,0.4596,51.74,51.13,58.65,0.573,0.09,8.3,2.41,6.23,3.7
beir_nfcorpus_doc_level,Edge-RAG,v6b,v6b_r3-5_c-1,0.75,"Schema 6b (Centrality High-Floor [3,5], c=-1) (p=0.75)","centrality, r in [3,5], c=-1, p=0.75",323,65.33,69.97,73.07,75.54,2.79,2.79,4.02,4.02,12.77,15.52,17.74,19.65,20.53,14.8,11.86,9.04,0.4604,51.7,51.37,58.71,0.573,0.09,10.4,2.41,8.62,4.7
beir_nfcorpus_doc_level,Edge-RAG,v6b,v6b_r4-5_c-1,0.75,"Schema 6b (Centrality Heavy Booster [4,5], c=-1) (p=0.75)","centrality, r in [4,5], c=-1, p=0.75",323,64.09,69.97,73.37,75.54,2.79,3.1,3.72,4.02,12.86,15.5,17.63,19.73,20.37,14.81,11.94,9.08,0.4626,51.9,51.28,58.7,0.573,0.09,10.9,2.41,9.2,4.88
beir_nfcorpus_doc_level,Edge-RAG,v6b,v6b_r2-5_c-1,0.75,"Schema 6b (Centrality Full Dynamic [2,5], c=-1) (p=0.75)","centrality, r in [2,5], c=-1, p=0.75",323,64.4,70.28,73.07,75.54,2.79,3.1,4.02,4.02,12.65,15.71,17.72,19.81,20.46,14.72,11.93,9.12,0.4569,52.02,51.32,58.56,0.573,0.09,10.0,2.41,8.12,4.54
beir_nfcorpus_doc_level,Edge-RAG,v1,v1_baseline,0.8,"Schema 1 Baseline (R=3, C_exp=2) (p=0.80)","R=3, C_exp=2, p=0.80",323,65.94,69.97,73.99,76.47,2.79,3.41,4.02,4.02,12.83,15.9,17.82,19.96,20.22,14.74,12.06,9.16,0.4772,27.55,27.7,32.59,0.573,0.09,7.4,2.57,5.14,3.0
beir_nfcorpus_doc_level,Edge-RAG,v5a,v5a_n3_r2-5_c-1,0.8,"Schema 5a (Fixed 3x, [2,5], c=-1) (p=0.80)","n=3, r in [2,5], c=-1, p=0.80",323,65.94,69.97,73.99,76.47,2.79,3.41,4.02,4.02,12.83,15.9,17.82,19.96,20.22,14.74,12.06,9.16,0.4772,27.58,27.75,32.85,0.573,0.09,7.4,2.57,5.14,3.0
beir_nfcorpus_doc_level,Edge-RAG,v5a,v5a_n4_r2-5_c-1,0.8,"Schema 5a (Fixed 4x, [2,5], c=-1) (p=0.80)","n=4, r in [2,5], c=-1, p=0.80",323,66.25,69.66,73.99,76.47,2.79,3.1,4.02,4.02,12.89,15.6,17.87,20.01,20.31,14.77,12.12,9.17,0.4761,27.76,28.19,33.35,0.573,0.09,7.4,2.57,5.14,3.0
